0.40625,0.203125,0.390625,0.00686
0.390625,0.171875,0.4375,0.00599
0.171875,0.53125,0.296875,0.00416
0.078125,0.109375,0.8125,0.00879
0.515625,0.25,0.234375,0.00986
0.609375,0.296875,0.09375,0.00782
0.328125,0.390625,0.28125,0.00875
0.03125,0.21875,0.75,0.00712
0.34375,0.359375,0.296875,0.00687
0.21875,0.5625,0.21875,0.00646
0.1875,0.234375,0.578125,0.00501
0.21875,0.234375,0.546875,0.00788
0.890625,0.046875,0.0625,0.00886
0.828125,0.078125,0.09375,0.00268
0.046875,0.28125,0.671875,0.00536
0.65625,0.0625,0.28125,0.008
0.375,0.15625,0.46875,0.00666
0.203125,0.421875,0.375,0.0093
0.09375,0.265625,0.640625,0.00534
0.375,0.28125,0.34375,0.009
0.203125,0.265625,0.53125,0.00381
0.28125,0.046875,0.671875,0.00192
0.0625,0.71875,0.21875,0.00425
0.375,0.234375,0.390625,0.00413
0.546875,0.125,0.328125,0.00319
0.203125,0.640625,0.15625,0.00833
0.625,0.234375,0.140625,0.00367
0.140625,0.421875,0.4375,0.00287
0.140625,0.625,0.234375,0.00776
0.0625,0.03125,0.90625,0.0075
0.453125,0.390625,0.15625,0.0056
0.71875,0.078125,0.203125,0.00287
0.171875,0.0625,0.765625,0.00349
0.484375,0.109375,0.40625,0.00654
0.546875,0.078125,0.375,0.00463
0.078125,0.859375,0.0625,0.00431
0.265625,0.546875,0.1875,0.0066
0.40625,0.15625,0.4375,0.00612
0.8125,0.078125,0.109375,0.00217
0.234375,0.09375,0.671875,0.00919
0.1875,0.3125,0.5,0.00731
0.28125,0.25,0.46875,0.00413
0.359375,0.0625,0.578125,0.00465
0.046875,0.375,0.578125,0.00816
0.171875,0.140625,0.6875,0.00397
0.140625,0.546875,0.3125,0.00454
0.453125,0.453125,0.09375,0.00907
0.109375,0.5,0.390625,0.00228
0.671875,0.25,0.078125,0.00528
0.09375,0.59375,0.3125,0.00437
0.59375,0.140625,0.265625,0.00208
0.265625,0.453125,0.28125,0.00607
0.34375,0.609375,0.046875,0.0036
0.65625,0.140625,0.203125,0.00259
0.8125,0.09375,0.09375,0.00548
0.375,0.46875,0.15625,0.00716
0.21875,0.125,0.65625,0.00233
0.515625,0.171875,0.3125,0.00988
0.265625,0.578125,0.15625,0.00289
0.515625,0.40625,0.078125,0.0072
0.125,0.5,0.375,0.00682
0.046875,0.140625,0.8125,0.00964
0.4375,0.53125,0.03125,0.0078
0.328125,0.171875,0.5,0.00698
0.203125,0.28125,0.515625,0.00414
0.1875,0.21875,0.59375,0.00269
0.45703125,0.21875,0.12890625,0.1953125,0.00514
0.34765625,0.12890625,0.19140625,0.33203125,0.00709
0.265625,0.0390625,0.4609375,0.234375,0.00668
0.04296875,0.6484375,0.11328125,0.1953125,0.00864
0.03515625,0.0390625,0.09765625,0.828125,0.01
0.46875,0.09375,0.25390625,0.18359375,0.00277
0.015625,0.42578125,0.09765625,0.4609375,0.00617
0.21875,0.06640625,0.546875,0.16796875,0.00459
0.4609375,0.14453125,0.14453125,0.25,0.00797
0.03125,0.03515625,0.56640625,0.3671875,0.00873
0.62109375,0.1171875,0.234375,0.02734375,0.00366
0.5,0.1796875,0.08984375,0.23046875,0.00805
0.33984375,0.046875,0.2578125,0.35546875,0.00851
0.41015625,0.10546875,0.375,0.109375,0.00803
0.5078125,0.01171875,0.34375,0.13671875,0.00596
0.32421875,0.3046875,0.34375,0.02734375,0.00383
0.140625,0.328125,0.1171875,0.4140625,0.00455
0.140625,0.28125,0.38671875,0.19140625,0.00264
0.0859375,0.6640625,0.234375,0.015625,0.00771
0.359375,0.015625,0.3125,0.3125,0.00803
0.09375,0.1875,0.578125,0.140625,0.00828
0.421875,0.5234375,0.0234375,0.03125,0.00717
0.36328125,0.19140625,0.140625,0.3046875,0.00372
0.27734375,0.05078125,0.32421875,0.34765625,0.00819
0.65234375,0.16796875,0.07421875,0.10546875,0.00415
0.109375,0.21875,0.60546875,0.06640625,0.00914
0.05078125,0.23828125,0.42578125,0.28515625,0.00419
0.44921875,0.07421875,0.09765625,0.37890625,0.00932
0.31640625,0.10546875,0.3984375,0.1796875,0.00687
0.47265625,0.05859375,0.0078125,0.4609375,0.00719
0.19140625,0.22265625,0.03515625,0.55078125,0.00615
0.55078125,0.05859375,0.21484375,0.17578125,0.00423
0.01171875,0.25390625,0.41796875,0.31640625,0.00224
0.4375,0.1015625,0.44921875,0.01171875,0.00997
0.34375,0.3515625,0.28515625,0.01953125,0.00326
0.5234375,0.01171875,0.328125,0.13671875,0.00942
0.0859375,0.765625,0.0625,0.0859375,0.00578
0.10546875,0.2265625,0.19921875,0.46875,0.00724
0.0625,0.328125,0.08203125,0.52734375,0.00347
0.71875,0.19140625,0.0234375,0.06640625,0.00411
0.296875,0.484375,0.16796875,0.05078125,0.00385
0.11328125,0.32421875,0.3125,0.25,0.00524
0.2421875,0.4140625,0.2109375,0.1328125,0.00433
0.40625,0.03125,0.375,0.1875,0.00311
0.1484375,0.04296875,0.18359375,0.625,0.00361
0.15234375,0.2109375,0.140625,0.49609375,0.00319
0.62890625,0.04296875,0.17578125,0.15234375,0.00551
0.0703125,0.06640625,0.26953125,0.59375,0.0061
0.19140625,0.28125,0.43359375,0.09375,0.00696
0.58984375,0.16796875,0.1171875,0.125,0.00651
0.08203125,0.08203125,0.30078125,0.53515625,0.00991
0.19921875,0.08203125,0.3515625,0.3671875,0.01
0.03515625,0.20703125,0.19140625,0.56640625,0.00817
0.71484375,0.0546875,0.21484375,0.015625,0.00254
0.28125,0.34765625,0.09765625,0.2734375,0.00384
0.0859375,0.3671875,0.25,0.296875,0.00836
0.07421875,0.28125,0.3984375,0.24609375,0.00656
0.0390625,0.25,0.25390625,0.45703125,0.00876
0.51171875,0.0234375,0.07421875,0.390625,0.00995
0.45703125,0.1640625,0.27734375,0.1015625,0.00469
0.12890625,0.47265625,0.2890625,0.109375,0.00841
0.4453125,0.24609375,0.2578125,0.05078125,0.00702
0.0546875,0.63671875,0.21875,0.08984375,0.00985
0.16015625,0.328125,0.42578125,0.0859375,0.00719
0.140625,0.77734375,0.0546875,0.02734375,0.00597
0.046875,0.10546875,0.3203125,0.52734375,0.0057
0.09765625,0.5,0.3359375,0.06640625,0.0059
0.1328125,0.01953125,0.7578125,0.08984375,0.00797
0.10546875,0.5234375,0.30078125,0.0703125,0.00258
0.05078125,0.0390625,0.34765625,0.5625,0.00652
0.03125,0.03125,0.23828125,0.69921875,0.00769
0.0234375,0.1171875,0.48046875,0.37890625,0.00833
0.73828125,0.02734375,0.125,0.109375,0.00194
0.24609375,0.25,0.265625,0.23828125,0.00254
0.125,0.09765625,0.1171875,0.66015625,0.00918
0.2578125,0.5,0.12109375,0.12109375,0.0042
0.515625,0.06640625,0.37890625,0.0390625,0.00802
0.37109375,0.01953125,0.02734375,0.58203125,0.00433
0.6328125,0.125,0.234375,0.0078125,0.00188
0.06640625,0.05859375,0.203125,0.671875,0.00608
0.18359375,0.43359375,0.265625,0.1171875,0.00284
0.75,0.1640625,0.0625,0.0234375,0.00589
0.47265625,0.26953125,0.04296875,0.21484375,0.0031
0.17578125,0.25390625,0.4375,0.1328125,0.00785
0.0625,0.15625,0.50390625,0.27734375,0.00421
0.1953125,0.390625,0.140625,0.2734375,0.00384
0.42578125,0.35546875,0.17578125,0.04296875,0.00341
0.06640625,0.0546875,0.38671875,0.4921875,0.00634
0.02734375,0.05859375,0.515625,0.3984375,0.00598
0.01953125,0.08984375,0.3671875,0.5234375,0.00391
0.3046875,0.3203125,0.328125,0.046875,0.00603
0.8828125,0.03125,0.0234375,0.0625,0.00786
0.41796875,0.1015625,0.3984375,0.08203125,0.00855
0.6015625,0.09375,0.2578125,0.046875,0.00978
0.203125,0.1953125,0.1875,0.4140625,0.00246
0.01171875,0.0625,0.43359375,0.4921875,0.00998
0.03515625,0.15234375,0.73828125,0.07421875,0.00775
0.71875,0.10546875,0.16796875,0.0078125,0.0036
0.21875,0.21484375,0.34765625,0.21875,0.00615
0.43359375,0.03515625,0.23046875,0.30078125,0.00904
0.02734375,0.4609375,0.46484375,0.046875,0.00371
0.02734375,0.0390625,0.6796875,0.25390625,0.00199
0.74609375,0.16796875,0.01171875,0.07421875,0.00567
0.2734375,0.6015625,0.08203125,0.04296875,0.00828
0.09375,0.05859375,0.12890625,0.71875,0.00725
0.0546875,0.0078125,0.8515625,0.0859375,0.00917
0.12890625,0.2890625,0.26953125,0.3125,0.00748
0.02734375,0.1328125,0.11328125,0.7265625,0.00969
0.67578125,0.0234375,0.22265625,0.078125,0.00217
0.0390625,0.09375,0.84375,0.0234375,0.00216
0.3046875,0.28125,0.01171875,0.40234375,0.00193
0.1328125,0.046875,0.140625,0.6796875,0.00785
0.05859375,0.3359375,0.203125,0.40234375,0.00942
0.11328125,0.54296875,0.078125,0.265625,0.00284
0.0859375,0.2734375,0.34375,0.296875,0.00389
0.23046875,0.546875,0.10546875,0.1171875,0.00387
0.24609375,0.09375,0.64453125,0.015625,0.00734
0.35546875,0.26171875,0.37109375,0.01171875,0.00371
0.01953125,0.44921875,0.4296875,0.1015625,0.00425
0.06640625,0.3359375,0.46875,0.12890625,0.0075
0.140625,0.30078125,0.42578125,0.1328125,0.00857
0.51171875,0.01171875,0.1015625,0.375,0.00448
0.07421875,0.171875,0.15625,0.59765625,0.00734
0.16796875,0.109375,0.23046875,0.4921875,0.00835
0.0703125,0.14453125,0.359375,0.42578125,0.00645
0.07421875,0.3515625,0.29296875,0.28125,0.00273
0.1015625,0.03515625,0.19140625,0.671875,0.00912
0.54296875,0.20703125,0.21484375,0.03515625,0.00701
0.07421875,0.02734375,0.16015625,0.73828125,0.0032
0.23828125,0.16015625,0.58984375,0.01171875,0.00533
0.203125,0.1640625,0.2421875,0.390625,0.00506
0.10546875,0.24609375,0.421875,0.2265625,0.00203
0.55078125,0.2109375,0.078125,0.16015625,0.0066
0.2421875,0.515625,0.18359375,0.05859375,0.00737
0.01953125,0.07421875,0.33203125,0.57421875,0.00981
0.35546875,0.125,0.37890625,0.140625,0.00635
0.14453125,0.11328125,0.1015625,0.640625,0.00408
0.140625,0.10546875,0.4609375,0.29296875,0.00916
0.2265625,0.0703125,0.22265625,0.48046875,0.00929
0.02734375,0.45703125,0.43359375,0.08203125,0.00389
0.45703125,0.37890625,0.03125,0.1328125,0.0096
0.171875,0.265625,0.29296875,0.26953125,0.00822
0.03515625,0.08984375,0.0546875,0.8203125,0.00959
0.02734375,0.12890625,0.12890625,0.71484375,0.00844
0.1875,0.13671875,0.62109375,0.0546875,0.00916
0.5390625,0.03125,0.390625,0.0390625,0.00582
0.0390625,0.078125,0.640625,0.2421875,0.0038
0.1484375,0.796875,0.046875,0.0078125,0.00327
0.3359375,0.09765625,0.0859375,0.48046875,0.00419
0.18359375,0.0859375,0.4296875,0.30078125,0.00851
0.3203125,0.21875,0.44921875,0.01171875,0.0099
0.1015625,0.64453125,0.06640625,0.1875,0.00339
0.1796875,0.3203125,0.22265625,0.27734375,0.00355
0.046875,0.58203125,0.28125,0.08984375,0.00978
0.28515625,0.55859375,0.12890625,0.02734375,0.00827
0.2578125,0.05859375,0.21484375,0.46875,0.00735
0.27734375,0.421875,0.26171875,0.0390625,0.00555
0.34375,0.2890625,0.19921875,0.16796875,0.00298
0.3125,0.0234375,0.453125,0.2109375,0.00265
0.33984375,0.296875,0.17578125,0.1875,0.00905
0.2109375,0.4375,0.02734375,0.32421875,0.00799
0.421875,0.2109375,0.0078125,0.359375,0.00691
0.19921875,0.5234375,0.109375,0.16796875,0.00559
0.0546875,0.12109375,0.6796875,0.14453125,0.00608
0.52734375,0.37890625,0.0703125,0.0234375,0.0074
0.03125,0.703125,0.02734375,0.23828125,0.00977
0.25,0.05859375,0.14453125,0.546875,0.00181
0.0546875,0.40625,0.1640625,0.375,0.00373
0.80859375,0.09375,0.0078125,0.08984375,0.00462
0.09765625,0.34765625,0.3671875,0.1875,0.00301
0.37890625,0.265625,0.31640625,0.0390625,0.00847
0.44140625,0.17578125,0.0859375,0.296875,0.00911
0.22265625,0.26171875,0.33984375,0.17578125,0.00254
0.0546875,0.23046875,0.328125,0.38671875,0.00597
0.17578125,0.1484375,0.39453125,0.28125,0.00574
0.48828125,0.02734375,0.4296875,0.0546875,0.00392
0.05078125,0.59765625,0.01171875,0.33984375,0.00349
0.22265625,0.07421875,0.0390625,0.6640625,0.00944
0.35546875,0.38671875,0.11328125,0.14453125,0.00302
0.36328125,0.375,0.11328125,0.1484375,0.0022
0.31640625,0.01953125,0.22265625,0.44140625,0.00232
0.48046875,0.01171875,0.4140625,0.09375,0.00617
0.19140625,0.3515625,0.31640625,0.140625,0.00899
0.07421875,0.0390625,0.03125,0.85546875,0.00214
0.015625,0.25,0.5390625,0.1953125,0.0081
0.23046875,0.21484375,0.2734375,0.28125,0.0045
0.0859375,0.58984375,0.04296875,0.28125,0.00446
0.234375,0.2578125,0.26171875,0.24609375,0.00327
0.31640625,0.5078125,0.015625,0.16015625,0.00359
0.15625,0.06640625,0.76953125,0.0078125,0.00374
0.3671875,0.41796875,0.10546875,0.109375,0.00955
0.0390625,0.04296875,0.23046875,0.6875,0.00465
0.51953125,0.16015625,0.25,0.0703125,0.00947
0.109375,0.1796875,0.21875,0.4921875,0.00889
0.04296875,0.4609375,0.453125,0.04296875,0.00424
0.5,0.0234375,0.34765625,0.12890625,0.00249
0.3125,0.25390625,0.3828125,0.05078125,0.00906
0.51171875,0.03125,0.4296875,0.02734375,0.00446
0.49609375,0.41015625,0.0078125,0.0859375,0.00999
0.3359375,0.26953125,0.22265625,0.171875,0.00621
0.30859375,0.13671875,0.1171875,0.4375,0.00695
0.14453125,0.31640625,0.45703125,0.08203125,0.00807
0.70703125,0.0078125,0.0546875,0.23046875,0.00738
0.19140625,0.140625,0.33203125,0.3359375,0.00711
0.03515625,0.5703125,0.0078125,0.38671875,0.00509
0.17578125,0.41796875,0.13671875,0.26953125,0.00254
0.25390625,0.1015625,0.03515625,0.609375,0.0088
0.44140625,0.1328125,0.26953125,0.15625,0.00919
0.6953125,0.0390625,0.234375,0.03125,0.00758
0.52734375,0.01171875,0.1953125,0.265625,0.0049
0.15625,0.0390625,0.44921875,0.35546875,0.0036
0.1875,0.16015625,0.078125,0.57421875,0.00804
0.19140625,0.0078125,0.67578125,0.125,0.00226
0.02734375,0.47265625,0.25390625,0.24609375,0.00217
0.3359375,0.08984375,0.3984375,0.17578125,0.00346
0.15234375,0.1484375,0.0859375,0.61328125,0.00909
0.23046875,0.0078125,0.171875,0.58984375,0.00972
0.13671875,0.18359375,0.3828125,0.296875,0.0049
0.69140625,0.0859375,0.16796875,0.0546875,0.00689
0.03125,0.08203125,0.4375,0.44921875,0.0024
0.37109375,0.01171875,0.02734375,0.58984375,0.0023
0.2578125,0.4921875,0.11328125,0.13671875,0.00728
0.28515625,0.078125,0.0625,0.57421875,0.00648
0.171875,0.17578125,0.0078125,0.64453125,0.00677
0.140625,0.29296875,0.04296875,0.5234375,0.00687
0.1796875,0.109375,0.3984375,0.3125,0.00645
0.2734375,0.3671875,0.26953125,0.08984375,0.003
0.4140625,0.078125,0.4921875,0.015625,0.00286
0.23828125,0.39453125,0.28125,0.0859375,0.00524
0.15625,0.23828125,0.20703125,0.3984375,0.00755
0.26171875,0.01171875,0.11328125,0.61328125,0.00787
0.6171875,0.015625,0.2890625,0.078125,0.00705
0.8046875,0.0625,0.01953125,0.11328125,0.00842
0.43359375,0.08203125,0.45703125,0.02734375,0.00479
0.2578125,0.25390625,0.25390625,0.234375,0.00294
0.36328125,0.078125,0.546875,0.01171875,0.00229
0.390625,0.0390625,0.14453125,0.42578125,0.00968
0.34765625,0.09375,0.24609375,0.3125,0.00304
0.51953125,0.125,0.0703125,0.28515625,0.00944
0.0546875,0.24609375,0.11328125,0.5859375,0.0021
0.59765625,0.08984375,0.04296875,0.26953125,0.00319
0.05859375,0.51171875,0.3046875,0.125,0.00645
0.1796875,0.125,0.3359375,0.359375,0.00723
0.1328125,0.8046875,0.0390625,0.0234375,0.00959
0.140625,0.30078125,0.3203125,0.23828125,0.00452
0.0390625,0.5546875,0.08984375,0.31640625,0.00202
0.4609375,0.08203125,0.328125,0.12890625,0.00576
0.02734375,0.26171875,0.26953125,0.44140625,0.00857
0.296875,0.26953125,0.3828125,0.05078125,0.00522
0.74609375,0.01171875,0.1328125,0.109375,0.00773
0.38671875,0.13671875,0.46875,0.0078125,0.0093
0.1875,0.5390625,0.05078125,0.22265625,0.00742
0.34375,0.1953125,0.26171875,0.19921875,0.0076
0.0625,0.1875,0.5859375,0.1640625,0.00812
0.4375,0.13671875,0.40625,0.01953125,0.00774
0.12109375,0.1171875,0.609375,0.15234375,0.0074
0.0546875,0.13671875,0.5703125,0.23828125,0.00971
0.125,0.01171875,0.3125,0.55078125,0.00844
0.3046875,0.01953125,0.609375,0.06640625,0.00611
0.94921875,0.01171875,0.0078125,0.03125,0.00614
0.4765625,0.078125,0.359375,0.0859375,0.00434
0.1953125,0.3515625,0.43359375,0.01953125,0.00244
0.125,0.08984375,0.75,0.03515625,0.00202
0.2578125,0.1015625,0.43359375,0.20703125,0.00282
0.0234375,0.66015625,0.109375,0.20703125,0.00781
0.0546875,0.6875,0.203125,0.0546875,0.00802
0.0859375,0.5234375,0.34765625,0.04296875,0.00475
0.01953125,0.796875,0.171875,0.01171875,0.00397
0.2265625,0.12109375,0.08203125,0.5703125,0.00723
0.4765625,0.046875,0.36328125,0.11328125,0.00804
0.0625,0.16015625,0.19921875,0.578125,0.00332
0.25,0.13671875,0.2578125,0.35546875,0.00817
0.3984375,0.0703125,0.4140625,0.1171875,0.004
0.05078125,0.015625,0.70703125,0.2265625,0.00873
0.13671875,0.06640625,0.171875,0.625,0.00512
0.44140625,0.18359375,0.28515625,0.08984375,0.00507
0.3984375,0.24609375,0.01953125,0.3359375,0.00195
0.0546875,0.33984375,0.3828125,0.22265625,0.00862
0.265625,0.09765625,0.50390625,0.1328125,0.00714
0.02734375,0.3046875,0.32421875,0.34375,0.00418
0.48828125,0.39453125,0.0703125,0.046875,0.00279
0.2890625,0.25390625,0.3828125,0.07421875,0.00223
0.0078125,0.25,0.48828125,0.25390625,0.00989
0.46484375,0.01953125,0.33984375,0.17578125,0.00603
0.359375,0.09375,0.5078125,0.0390625,0.00961
0.140625,0.04296875,0.5625,0.25390625,0.0024
0.28125,0.21875,0.30859375,0.19140625,0.00756
0.5078125,0.0078125,0.03515625,0.44921875,0.00931
0.38671875,0.1796875,0.03125,0.40234375,0.00899
0.2421875,0.0703125,0.2578125,0.4296875,0.0086
0.21875,0.4140625,0.1015625,0.265625,0.00695
0.015625,0.1484375,0.4140625,0.421875,0.00898
0.19921875,0.45703125,0.03515625,0.30859375,0.00262
0.02734375,0.421875,0.0078125,0.54296875,0.00398
0.16015625,0.64453125,0.07421875,0.12109375,0.00484
0.078125,0.24609375,0.1328125,0.54296875,0.0059
0.2890625,0.1875,0.1171875,0.40625,0.00493
0.12109375,0.06640625,0.1953125,0.6171875,0.00584
0.05078125,0.05078125,0.31640625,0.58203125,0.00591
0.15234375,0.12109375,0.38671875,0.33984375,0.00575
0.23828125,0.20703125,0.21484375,0.33984375,0.00466
0.17578125,0.03125,0.4765625,0.31640625,0.00215
0.27734375,0.34375,0.2734375,0.10546875,0.00775
0.09765625,0.7265625,0.14453125,0.03125,0.00524
0.25390625,0.03515625,0.578125,0.1328125,0.00186
0.2890625,0.09765625,0.546875,0.06640625,0.00776
0.1953125,0.078125,0.3984375,0.328125,0.00217
0.41015625,0.34375,0.078125,0.16796875,0.0075
0.15625,0.66796875,0.12109375,0.0546875,0.00986
0.08984375,0.19140625,0.46484375,0.25390625,0.00771
0.4375,0.421875,0.109375,0.03125,0.00895
0.05859375,0.15234375,0.3515625,0.4375,0.00184
0.21875,0.43359375,0.25,0.09765625,0.00985
0.0546875,0.078125,0.5625,0.3046875,0.00415
0.32421875,0.30078125,0.11328125,0.26171875,0.00346
0.06640625,0.60546875,0.2265625,0.1015625,0.00541
0.5,0.04296875,0.04296875,0.4140625,0.00783
0.4375,0.125,0.09375,0.34375,0.00805
0.40234375,0.171875,0.28125,0.14453125,0.00532
0.25,0.01953125,0.5546875,0.17578125,0.00398
0.25390625,0.39453125,0.13671875,0.21484375,0.0073
0.22265625,0.3515625,0.109375,0.31640625,0.00997
0.15625,0.08203125,0.0546875,0.70703125,0.00876
0.64453125,0.0078125,0.08984375,0.2578125,0.00655
0.09765625,0.12109375,0.0390625,0.7421875,0.00772
0.2890625,0.5234375,0.14453125,0.04296875,0.00345
0.17578125,0.29296875,0.30859375,0.22265625,0.00286
0.0859375,0.41796875,0.0625,0.43359375,0.01
0.0859375,0.328125,0.1328125,0.453125,0.00985
0.21484375,0.078125,0.41015625,0.296875,0.00855
0.0546875,0.73046875,0.12109375,0.09375,0.0073
0.31640625,0.3203125,0.08203125,0.28125,0.00323
0.015625,0.37890625,0.08203125,0.5234375,0.00449
0.10546875,0.5703125,0.08203125,0.2421875,0.00785
0.10546875,0.1640625,0.27734375,0.453125,0.00361
0.3203125,0.23046875,0.171875,0.27734375,0.00207
0.15625,0.19921875,0.3359375,0.30859375,0.0078
0.67578125,0.1171875,0.03515625,0.171875,0.00279
0.0390625,0.46484375,0.09765625,0.3984375,0.0055
0.0625,0.36328125,0.0078125,0.56640625,0.00192
0.5078125,0.1328125,0.11328125,0.24609375,0.00486
0.1875,0.24609375,0.48828125,0.078125,0.00242
0.36328125,0.08984375,0.0625,0.484375,0.00782
0.17578125,0.6015625,0.17578125,0.046875,0.0089
0.5078125,0.25,0.03125,0.2109375,0.00384
0.5234375,0.01171875,0.03125,0.43359375,0.0066
0.21484375,0.0390625,0.234375,0.51171875,0.00931
0.109375,0.2578125,0.203125,0.4296875,0.00585
0.1953125,0.2578125,0.14453125,0.40234375,0.00929
0.26953125,0.21875,0.15625,0.35546875,0.00253
0.18359375,0.15625,0.1796875,0.48046875,0.00779
0.1328125,0.51171875,0.33984375,0.015625,0.00444
0.05078125,0.09375,0.3125,0.54296875,0.00212
0.453125,0.046875,0.44140625,0.05859375,0.00947
0.22265625,0.19140625,0.09375,0.4921875,0.00315
0.3046875,0.23046875,0.1640625,0.30078125,0.0062
0.18359375,0.29296875,0.4765625,0.046875,0.00933
0.8125,0.046875,0.09765625,0.04296875,0.00507
0.44140625,0.16796875,0.13671875,0.25390625,0.00285
0.12109375,0.6171875,0.16015625,0.1015625,0.00511
0.15234375,0.546875,0.2890625,0.01171875,0.0088
